date_dt,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_SENTIMENT_DAILY_MAX,TWITTER_NEUTRAL_SENTIMENT_CNT,TWITTER_SENTIMENT_DAILY_MIN,NEWS_SENTIMENT_DAILY_AVG
2021-04-02,0.0032,10.0,1.0,1.0,0.1068,14.0,-0.1068,-0.6321
2021-04-03,0.0019,174.0,2.0,8.0,0.1068,169.0,-0.1068,0.0005
2021-04-04,0.0019,174.0,2.0,8.0,0.1068,169.0,-0.1068,0.0005
2021-04-05,0.0019,174.0,2.0,8.0,0.1068,169.0,-0.1068,0.0005
2021-04-06,0.0025,41.0,1.0,2.0,0.107,34.0,0.0,0.0
2021-04-07,0.0277,85.0,2.0,11.0,0.3479,69.0,-0.1068,0.0
2021-04-08,0.09,353.0,8.0,80.0,0.8619,247.0,-0.0863,0.1286
2021-04-09,0.09,353.0,8.0,80.0,0.8619,247.0,-0.0863,0.2548
2021-04-10,0.09,353.0,8.0,80.0,0.8619,247.0,-0.0863,0.8705
2021-04-11,0.09,353.0,8.0,80.0,0.8619,247.0,-0.0863,0.8705
2021-04-12,0.09,353.0,8.0,80.0,0.8619,247.0,-0.0863,0.8705
2021-04-13,0.09,353.0,8.0,80.0,0.8619,247.0,-0.0863,0.0047
2021-04-14,0.0331,1820.0,53.0,260.0,0.7954,1363.0,-0.0187,0.078
2021-04-15,0.0064,7425.0,241.0,544.0,0.1311,6209.0,-0.0053,0.0101
2021-04-16,-0.0073,27665.0,2092.0,1964.0,0.0867,22738.0,-0.0229,0.0903
2021-04-17,-0.0099,6715.0,563.0,563.0,0.2201,5262.0,-0.094,0.1233
2021-04-18,-0.0099,6715.0,563.0,563.0,0.2201,5262.0,-0.094,0.1233
2021-04-19,-0.0099,6715.0,563.0,563.0,0.2201,5262.0,-0.094,0.1233
2021-04-20,-0.0069,2046.0,152.0,125.0,0.052,1694.0,-0.1547,-0.1008
2021-04-21,-0.0074,1904.0,140.0,134.0,0.072,1512.0,-0.2915,-0.0462
2021-04-22,-0.0075,1988.0,149.0,138.0,0.1807,1606.0,-0.0597,-0.0079
2021-04-23,-0.0144,2245.0,223.0,187.0,0.1271,1736.0,-0.1157,-0.0118
2021-04-24,-0.0247,3845.0,495.0,270.0,0.4097,2999.0,-0.3809,-0.0843
2021-04-25,-0.0247,3845.0,495.0,270.0,0.4097,2999.0,-0.3809,-0.0843
2021-04-26,-0.0247,3845.0,495.0,270.0,0.4097,2999.0,-0.3809,-0.0843
2021-04-27,-0.0081,757.0,64.0,37.0,0.1918,629.0,-0.295,-0.0528
2021-04-28,0.0138,1013.0,53.0,103.0,0.229,792.0,-0.1061,0.0168
2021-04-29,0.0111,929.0,47.0,80.0,0.1747,742.0,-0.0818,0.0032
2021-04-30,0.0072,854.0,53.0,62.0,0.2546,696.0,-0.2033,-0.0035
2021-05-01,0.0057,845.0,50.0,63.0,0.2131,698.0,-0.0631,0.0047
2021-05-02,0.0057,845.0,50.0,63.0,0.2131,698.0,-0.0631,0.0047
2021-05-03,0.0057,845.0,50.0,63.0,0.2131,698.0,-0.0631,0.0047
2021-05-04,0.0082,390.0,19.0,28.0,0.2499,332.0,-0.1743,0.008
2021-05-05,-0.0049,873.0,57.0,49.0,0.1754,730.0,-0.1612,0.0336
2021-05-06,-0.0058,1596.0,108.0,105.0,0.1166,1339.0,-0.0868,-0.0224
2021-05-07,-0.0075,1875.0,146.0,130.0,0.1617,1565.0,-0.2918,-0.0067
2021-05-08,-0.0228,2434.0,309.0,140.0,0.1149,1922.0,-0.1958,-0.0526
2021-05-09,-0.0228,2434.0,309.0,140.0,0.1149,1922.0,-0.1958,-0.0526
2021-05-10,-0.0228,2434.0,309.0,140.0,0.1149,1922.0,-0.1958,-0.0526
2021-05-11,0.0048,902.0,44.0,55.0,0.1057,775.0,-0.1912,0.1201
2021-05-12,0.0153,1949.0,130.0,202.0,0.3428,1549.0,-0.3338,0.033
2021-05-13,0.013,1615.0,82.0,167.0,0.2259,1303.0,-0.2382,-0.037
2021-05-14,-0.0168,1853.0,200.0,129.0,0.1146,1430.0,-0.259,-0.1681
2021-05-15,0.0148,4514.0,390.0,452.0,0.2084,3534.0,-0.1172,0.0948
2021-05-16,0.0148,4514.0,390.0,452.0,0.2084,3534.0,-0.1172,0.0948
2021-05-17,0.0148,4514.0,390.0,452.0,0.2084,3534.0,-0.1172,0.0948
2021-05-18,-0.0217,820.0,88.0,46.0,0.287,663.0,-0.4411,0.0068
2021-05-19,-0.0251,2329.0,310.0,152.0,0.2849,1780.0,-0.2158,-0.3437
2021-05-20,-0.0306,2058.0,251.0,120.0,0.0954,1625.0,-0.2018,-0.0164
2021-05-21,-0.0668,4587.0,915.0,296.0,0.1144,3165.0,-0.2266,-0.4496
2021-05-22,0.0088,1660.0,128.0,137.0,0.1234,1285.0,-0.2056,0.109
2021-05-23,0.0088,1660.0,128.0,137.0,0.1234,1285.0,-0.2056,0.109
2021-05-24,0.0088,1660.0,128.0,137.0,0.1234,1285.0,-0.2056,0.109
2021-05-25,-0.026,897.0,117.0,69.0,0.5746,640.0,-0.2912,-0.0589
2021-05-26,0.0166,1294.0,72.0,145.0,0.522,940.0,-0.2304,0.0951
2021-05-27,0.0129,1421.0,85.0,138.0,0.0989,1073.0,-0.2091,0.0744
2021-05-28,0.0146,789.0,52.0,76.0,0.1484,576.0,-0.2081,0.0047
2021-05-29,-0.0084,733.0,52.0,46.0,0.2414,583.0,-0.2581,0.0293
2021-05-30,-0.0084,733.0,52.0,46.0,0.2414,583.0,-0.2581,0.0293
2021-05-31,-0.0084,733.0,52.0,46.0,0.2414,583.0,-0.2581,0.0293
2021-06-01,-0.006,258.0,17.0,11.0,0.1829,195.0,-0.3449,-0.0197
2021-06-02,0.0091,296.0,10.0,23.0,0.211,218.0,-0.114,0.0
2021-06-03,0.0115,1550.0,47.0,152.0,0.5237,1275.0,-0.0672,0.0194
2021-06-04,0.0104,1272.0,30.0,116.0,0.2294,1052.0,-0.021,0.0196
2021-06-05,-0.0031,1879.0,87.0,92.0,0.0554,1651.0,-0.1031,-0.0086
2021-06-06,-0.0031,1879.0,87.0,92.0,0.0554,1651.0,-0.1031,-0.0086
2021-06-07,-0.0031,1879.0,87.0,92.0,0.0554,1651.0,-0.1031,-0.0086
2021-06-08,0.0037,292.0,12.0,16.0,0.1549,225.0,-0.3364,0.0
2021-06-09,-0.0119,683.0,62.0,31.0,0.0942,551.0,-0.221,-0.0865
2021-06-10,-0.0211,1030.0,126.0,75.0,0.3502,766.0,-0.3725,-0.0394
2021-06-11,0.0142,984.0,72.0,89.0,0.2891,739.0,-0.2249,0.0404
2021-06-12,-0.0053,886.0,46.0,63.0,0.1207,708.0,-0.1542,0.0099
2021-06-13,-0.0053,886.0,46.0,63.0,0.1207,708.0,-0.1542,0.0099
2021-06-14,-0.0053,886.0,46.0,63.0,0.1207,708.0,-0.1542,0.0099
2021-06-15,0.0074,341.0,16.0,24.0,0.3671,269.0,-0.2028,0.1101
2021-06-16,0.0151,818.0,32.0,84.0,0.3445,631.0,-0.0995,0.1107
2021-06-17,0.0059,1073.0,50.0,70.0,0.0839,904.0,-0.1188,0.0055
2021-06-18,0.0034,929.0,44.0,58.0,0.2484,778.0,-0.0644,-0.0125
2021-06-19,-0.0049,657.0,40.0,32.0,0.1596,533.0,-0.1166,-0.0035
2021-06-20,-0.0049,657.0,40.0,32.0,0.1596,533.0,-0.1166,-0.0035
2021-06-21,-0.0049,657.0,40.0,32.0,0.1596,533.0,-0.1166,-0.0035
2021-06-22,-0.014,302.0,30.0,24.0,0.3516,212.0,-0.2782,-0.0921
2021-06-23,-0.0255,651.0,78.0,36.0,0.1117,472.0,-0.3309,-0.1151
2021-06-24,-0.013,942.0,94.0,63.0,0.3876,704.0,-0.1269,-0.038
2021-06-25,0.0062,511.0,31.0,37.0,0.329,397.0,-0.1387,0.0192
2021-06-26,0.0055,519.0,25.0,31.0,0.1201,417.0,-0.1371,0.0758
2021-06-27,0.0055,519.0,25.0,31.0,0.1201,417.0,-0.1371,0.0758
2021-06-28,0.0055,519.0,25.0,31.0,0.1201,417.0,-0.1371,0.0758
2021-06-29,0.0131,270.0,11.0,23.0,0.349,198.0,-0.2285,0.0216
2021-06-30,0.0276,1122.0,47.0,147.0,0.1992,833.0,-0.1059,0.0402
2021-07-01,0.0259,158.0,47.0,109.0,0.2717,641.0,-0.1988,0.0402
2021-07-02,0.0113,524.0,34.0,43.0,0.2564,384.0,-0.2395,0.0129
2021-07-03,-0.0112,496.0,43.0,33.0,0.2625,359.0,-0.2103,-0.0557
2021-07-04,-0.0112,496.0,43.0,33.0,0.2625,359.0,-0.2103,-0.0557
2021-07-05,-0.0112,496.0,43.0,33.0,0.2625,359.0,-0.2103,-0.0557
2021-07-06,0.0068,212.0,5.0,15.0,0.1563,162.0,-0.095,0.0
2021-07-07,0.001,250.0,6.0,8.0,0.321,200.0,-0.0797,0.0063
2021-07-08,0.0169,448.0,17.0,27.0,0.5637,357.0,-0.154,0.3474
2021-07-09,0.0097,871.0,39.0,87.0,0.2225,682.0,-0.1477,0.0515
2021-07-10,-0.0111,510.0,37.0,40.0,0.2318,366.0,-0.2079,-0.0418
2021-07-11,-0.0111,510.0,37.0,40.0,0.2318,366.0,-0.2079,-0.0418
2021-07-12,-0.0111,510.0,37.0,40.0,0.2318,366.0,-0.2079,-0.0418
2021-07-13,0.0048,220.0,7.0,14.0,0.1342,160.0,-0.23,0.0586
2021-07-14,-0.0133,403.0,35.0,28.0,0.6165,293.0,-0.2552,0.205
2021-07-15,0.0138,371.0,16.0,33.0,0.3005,271.0,-0.2623,-0.0151
2021-07-16,-0.0189,644.0,69.0,53.0,0.1381,462.0,-0.2511,-0.024
2021-07-17,-0.0176,619.0,58.0,55.0,0.3355,447.0,-0.3109,0.0044
2021-07-18,-0.0176,619.0,58.0,55.0,0.3355,447.0,-0.3109,0.0044
2021-07-19,-0.0176,619.0,58.0,55.0,0.3355,447.0,-0.3109,0.0044
2021-07-20,0.0041,169.0,6.0,11.0,0.2287,116.0,-0.1383,-0.0763
2021-07-21,-0.0278,546.0,65.0,37.0,0.2393,377.0,-0.3746,-0.0262
2021-07-22,-0.0098,586.0,52.0,35.0,0.1638,438.0,-0.2039,-0.0197
2021-07-23,0.0106,574.0,31.0,48.0,0.1368,419.0,-0.3688,0.0113
2021-07-24,-0.0165,420.0,41.0,25.0,0.1986,311.0,-0.2092,-0.0764
2021-07-25,-0.0165,420.0,41.0,25.0,0.1986,311.0,-0.2092,-0.0764
2021-07-26,-0.0165,420.0,41.0,25.0,0.1986,311.0,-0.2092,-0.0764
2021-07-27,0.0181,450.0,21.0,49.0,0.2644,325.0,-0.1487,-0.0917
2021-07-28,0.0179,833.0,55.0,80.0,0.1724,583.0,-0.2139,-0.2947
2021-07-29,0.0124,589.0,32.0,52.0,0.3545,446.0,-0.3203,-0.2284
2021-07-30,0.0126,504.0,26.0,50.0,0.2761,387.0,-0.3,-0.1259
2021-07-31,-0.0101,618.0,50.0,35.0,0.1514,487.0,-0.2268,-0.0492
2021-08-01,-0.0101,618.0,50.0,35.0,0.1514,487.0,-0.2268,-0.0492
2021-08-02,-0.0101,618.0,50.0,35.0,0.1514,487.0,-0.2268,-0.0492
2021-08-03,0.0058,273.0,10.0,16.0,0.1457,210.0,-0.1232,0.0
2021-08-04,0.0136,394.0,24.0,36.0,0.1966,273.0,-0.2349,-0.0869
2021-08-05,0.0068,549.0,33.0,37.0,0.2376,426.0,-0.1085,-0.0639
2021-08-06,0.0231,702.0,37.0,81.0,0.2084,515.0,-0.2411,-0.2886
2021-08-07,0.0221,931.0,38.0,120.0,0.1937,709.0,-0.2938,-0.1167
2021-08-08,0.0221,931.0,38.0,120.0,0.1937,709.0,-0.2938,-0.1167
2021-08-09,0.0221,931.0,38.0,120.0,0.1937,709.0,-0.2938,-0.1167
2021-08-10,0.0213,537.0,18.0,44.0,0.5116,399.0,-0.1226,-0.1199
2021-08-11,0.0179,1218.0,54.0,143.0,0.4438,872.0,-0.183,0.0966
2021-08-12,0.0366,3105.0,271.0,444.0,0.4438,2220.0,-0.183,0.386
2021-08-13,0.0324,2116.0,142.0,291.0,0.4438,1516.0,-0.183,0.6466
2021-08-14,-0.016,1286.0,131.0,98.0,0.4438,976.0,-0.183,-0.2595
2021-08-15,-0.016,1286.0,131.0,98.0,0.4438,976.0,-0.183,-0.2595
2021-08-16,-0.016,1286.0,131.0,98.0,0.4438,976.0,-0.183,-0.2595
2021-08-17,0.013,372.0,17.0,33.0,0.4438,281.0,-0.183,-0.455
2021-08-18,0.0081,690.0,47.0,51.0,0.4438,516.0,-0.183,-0.1628
2021-08-19,-0.0142,510.0,48.0,37.0,0.4438,379.0,-0.183,0.1047
2021-08-20,0.0158,695.0,60.0,66.0,0.4438,491.0,-0.183,-0.0565
2021-08-21,0.0262,971.0,42.0,131.0,0.4438,746.0,-0.183,0.0326
2021-08-22,0.0262,971.0,42.0,131.0,0.4438,746.0,-0.183,0.0326
2021-08-23,0.0262,971.0,42.0,131.0,0.4438,746.0,-0.183,0.0326
2021-08-24,0.0302,410.0,16.0,57.0,0.4438,298.0,-0.183,0.2016
2021-08-25,-0.023,1055.0,123.0,98.0,0.4438,751.0,-0.183,0.0418
2021-08-26,-0.026,767.0,92.0,53.0,0.4438,534.0,-0.183,-0.12
2021-08-27,-0.0124,591.0,54.0,39.0,0.4438,447.0,-0.183,-0.104
2021-08-28,-0.0282,545.0,66.0,36.0,0.4438,372.0,-0.183,-0.056
2021-08-29,-0.0282,545.0,66.0,36.0,0.4438,372.0,-0.183,-0.056
2021-08-30,-0.0282,545.0,66.0,36.0,0.4438,372.0,-0.183,-0.056
2021-08-31,0.0055,233.0,8.0,14.0,0.4438,171.0,-0.183,-0.4452
2021-09-01,0.0092,463.0,24.0,37.0,0.4438,358.0,-0.183,-0.0947
2021-09-02,-0.0129,380.0,33.0,20.0,0.4438,275.0,-0.183,-0.2033
2021-09-03,0.013,738.0,33.0,71.0,0.4438,580.0,-0.183,-0.0288
2021-09-04,0.0056,601.0,37.0,37.0,0.4438,477.0,-0.183,0.0217
2021-09-05,0.0056,601.0,37.0,37.0,0.4438,477.0,-0.183,0.0217
2021-09-06,0.0056,601.0,37.0,37.0,0.4438,477.0,-0.183,0.0217
2021-09-07,0.0094,297.0,9.0,24.0,0.4438,234.0,-0.183,0.0
2021-09-08,0.0073,396.0,22.0,29.0,0.4438,307.0,-0.183,-0.665
2021-09-09,-0.0609,1684.0,331.0,77.0,0.4438,1268.0,-0.183,-0.5498
2021-09-10,-0.0234,2179.0,268.0,58.0,0.4438,1661.0,-0.183,-0.7873
2021-09-11,-0.007,1560.0,121.0,77.0,0.4438,1310.0,-0.183,-0.1332
2021-09-12,-0.007,1560.0,121.0,77.0,0.4438,1310.0,-0.183,-0.1332
2021-09-13,-0.007,1560.0,121.0,77.0,0.4438,1310.0,-0.183,-0.1332
2021-09-14,-0.0123,337.0,37.0,11.0,0.4438,288.0,-0.183,-0.0386
2021-09-15,0.0492,828.0,53.0,129.0,0.4438,560.0,-0.183,-0.1325
2021-09-16,0.0199,689.0,47.0,75.0,0.4438,494.0,-0.183,-0.0154
2021-09-17,0.0075,749.0,30.0,57.0,0.4438,606.0,-0.183,-0.1064
2021-09-18,0.0042,1432.0,56.0,87.0,0.4438,1218.0,-0.183,-0.0728
2021-09-19,0.0042,1432.0,56.0,87.0,0.4438,1218.0,-0.183,-0.0728
2021-09-20,0.0042,1432.0,56.0,87.0,0.4438,1218.0,-0.183,-0.0728
2021-09-21,0.0086,330.0,23.0,25.0,0.4438,250.0,-0.183,-0.1648
2021-09-22,-0.0225,827.0,97.0,44.0,0.4438,607.0,-0.183,-0.109
2021-09-23,-0.0097,629.0,49.0,46.0,0.4438,462.0,-0.183,-0.021
2021-09-24,0.0058,529.0,28.0,34.0,0.4438,406.0,-0.183,-0.0018
2021-09-25,-0.0128,660.0,60.0,48.0,0.4438,505.0,-0.183,-0.0496
2021-09-26,-0.0128,660.0,60.0,48.0,0.4438,505.0,-0.183,-0.0496
2021-09-27,-0.0128,660.0,60.0,48.0,0.4438,505.0,-0.183,-0.0496
2021-09-28,0.0032,251.0,9.0,11.0,0.4438,196.0,-0.183,0.0
2021-09-29,0.005,612.0,35.0,39.0,0.4438,503.0,-0.183,-0.0035
2021-09-30,0.0102,440.0,22.0,34.0,0.4438,321.0,-0.183,-0.0144
2021-10-01,0.0109,488.0,23.0,40.0,0.4438,361.0,-0.183,-0.0148
2021-10-02,0.0075,543.0,29.0,40.0,0.4438,424.0,-0.183,-0.0243
2021-10-03,0.0075,543.0,29.0,40.0,0.4438,424.0,-0.183,-0.0243
2021-10-04,0.0075,543.0,29.0,40.0,0.4438,424.0,-0.183,-0.0243
2021-10-05,0.0038,278.0,15.0,16.0,0.4438,247.0,-0.183,0.0094
2021-10-06,-0.0227,706.0,84.0,41.0,0.4438,544.0,-0.183,0.1273
2021-10-07,0.0152,844.0,43.0,88.0,0.4438,678.0,-0.183,0.0258
2021-10-08,-0.0346,2207.0,318.0,169.0,0.4438,1672.0,-0.183,0.0197
2021-10-09,-0.0115,855.0,77.0,59.0,0.4438,692.0,-0.183,0.0017
2021-10-10,-0.0115,855.0,77.0,59.0,0.4438,692.0,-0.183,0.0017
2021-10-11,-0.0115,855.0,77.0,59.0,0.4438,692.0,-0.183,0.0017
2021-10-12,0.0039,322.0,17.0,18.0,0.4438,284.0,-0.183,0.0057
2021-10-13,0.0166,744.0,41.0,82.0,0.4438,599.0,-0.183,0.004
2021-10-14,-0.0046,1196.0,74.0,47.0,0.4438,1015.0,-0.183,-0.0041
2021-10-15,0.0068,837.0,40.0,62.0,0.4438,707.0,-0.183,-0.0077
2021-10-16,0.008,1616.0,55.0,130.0,0.4438,1401.0,-0.183,0.0112
2021-10-17,0.008,1616.0,55.0,130.0,0.4438,1401.0,-0.183,0.0112
